"ID","Gemeinde_color","Ja_Stimmen_In_Prozent","Nein_Stimmen_In_Prozent","Gemeinde_de","Text_de"
3506,46.1,46.1,53.9,"Vaz/Obervaz GR","53,9 Prozent der Stimmbürgerinnen und Stimmbürger von Vaz/Obervaz sprechen sich gegen die Initiative ""Keine 10-Millionen-Schweiz"" aus. Die Ablehnung der Initiative fällt jedoch geringer aus als zur Zuwanderungsinitiative im Jahr 2020. Die Abstimmenden von #gemeinde_d hatten damals mit 62,2 Prozent Nein gestimmt."
3513,40,40,60,"Lantsch/Lenz GR","Die Initiative ""Keine 10-Millionen-Schweiz"" erreicht in Lantsch/Lenz 60 Prozent Nein-Stimmen. Die Ablehnung der Initiative fällt jedoch geringer aus als zur Zuwanderungsinitiative im Jahr 2020. Die Abstimmenden von #gemeinde_d hatten damals mit 64,3 Prozent Nein gestimmt."
3514,22.1,22.1,77.9,"Schmitten GR","77,9 Prozent der Stimmbürgerinnen und Stimmbürger von Schmitten GR sprechen sich gegen die Initiative ""Keine 10-Millionen-Schweiz"" aus. In den vergangenen fünf Jahren hat die Gemeinde somit bei der Frage der Zuwanderung das Lager gewechselt. #gemeinde_d hatte die Zuwanderungsinitiative im Jahr 2020 mit 47,9 Prozent abgelehnt."
3542,94.2,94.2,5.8,"Albula/Alvra GR","94,2 Prozent der Stimmbürgerinnen und Stimmbürger von Albula/Alvra haben sich für die Initiative ""Keine 10-Millionen-Schweiz"" ausgesprochen. Mit diesem Ergebnis wechselt #gemeinde_d ins Ja-Lager. Im Jahr 2020 hatte die Gemeinde die Zuwanderungsinitiative noch mit 57,3 Prozent der Stimmen abgelehnt."
3543,16.4,16.4,83.6,"Surses GR","Die Initiative ""Keine 10-Millionen-Schweiz"" erreicht in Surses 83,6 Prozent Nein-Stimmen. Die Ablehnung der Initiative ""Keine 10-Millionen-Schweiz!» ist stärker als jene zur Zuwanderungsinitiative im Jahr 2020. Der Nein-Anteil in #gemeinde_d lag damals bei 63,8 Prozent."
3544,51.4,51.4,48.6,"Bergün Filisur GR","Mit 51,4 Prozent Ja-Stimmen hat eine Mehrheit der Stimmberechtigten in Bergün Filisur der Initiative ""Keine 10-Millionen-Schweiz"" zugestimmt. Mit diesem Ergebnis wechselt #gemeinde_d ins Ja-Lager. Im Jahr 2020 hatte die Gemeinde die Zuwanderungsinitiative noch mit 63,2 Prozent der Stimmen abgelehnt."
3551,15.6,15.6,84.4,"Brusio GR","84,4 Prozent der Stimmbürgerinnen und Stimmbürger von Brusio sprechen sich gegen die Initiative ""Keine 10-Millionen-Schweiz"" aus. In den vergangenen fünf Jahren hat die Gemeinde somit bei der Frage der Zuwanderung das Lager gewechselt. #gemeinde_d hatte die Zuwanderungsinitiative im Jahr 2020 mit 41,1 Prozent abgelehnt."
3561,29.6,29.6,70.4,"Poschiavo GR","In Poschiavo wird die Initiative ""Keine 10-Millionen-Schweiz"" mit 70,4 Prozent abgelehnt. Die Ablehnung der Initiative ""Keine 10-Millionen-Schweiz!» ist stärker als jene zur Zuwanderungsinitiative im Jahr 2020. Der Nein-Anteil in #gemeinde_d lag damals bei 52,7 Prozent."
3572,82.5,82.5,17.5,"Falera GR","Falera hat die Initiative ""Keine 10-Millionen-Schweiz"" angenommen; der Ja-Stimmen-Anteil liegt bei 82,5 Prozent. Mit diesem Ergebnis wechselt #gemeinde_d ins Ja-Lager. Im Jahr 2020 hatte die Gemeinde die Zuwanderungsinitiative noch mit 59,6 Prozent der Stimmen abgelehnt."
3575,28.9,28.9,71.1,"Laax GR","In Laax ist die Initiative ""Keine 10-Millionen-Schweiz"" mit 71,1 Prozent der Stimmen gescheitert. Die Ablehnung der Initiative ""Keine 10-Millionen-Schweiz!» ist stärker als jene zur Zuwanderungsinitiative im Jahr 2020. Der Nein-Anteil in #gemeinde_d lag damals bei 62,5 Prozent."
3581,95.1,95.1,4.9,"Sagogn GR","Mit 95,1 Prozent Ja-Stimmen hat eine Mehrheit der Stimmberechtigten in Sagogn der Initiative ""Keine 10-Millionen-Schweiz"" zugestimmt. Mit diesem Ergebnis wechselt #gemeinde_d ins Ja-Lager. Im Jahr 2020 hatte die Gemeinde die Zuwanderungsinitiative noch mit 65,3 Prozent der Stimmen abgelehnt."
3582,48.1,48.1,51.9,"Schluein GR","Die Initiative ""Keine 10-Millionen-Schweiz"" erreicht in Schluein 51,9 Prozent Nein-Stimmen. Die Ablehnung der Initiative fällt jedoch geringer aus als zur Zuwanderungsinitiative im Jahr 2020. Die Abstimmenden von #gemeinde_d hatten damals mit 54,9 Prozent Nein gestimmt."
3603,76.6,76.6,23.4,"Vals GR","Mit 76,6 Prozent Ja-Stimmen hat eine Mehrheit der Stimmberechtigten in Vals der Initiative ""Keine 10-Millionen-Schweiz"" zugestimmt. Mit diesem Ergebnis wechselt #gemeinde_d ins Ja-Lager. Im Jahr 2020 hatte die Gemeinde die Zuwanderungsinitiative noch mit 73,4 Prozent der Stimmen abgelehnt."
3618,22.5,22.5,77.5,"Lumnezia GR","77,5 Prozent der Stimmbürgerinnen und Stimmbürger von Lumnezia sprechen sich gegen die Initiative ""Keine 10-Millionen-Schweiz"" aus. Die Ablehnung der Initiative ""Keine 10-Millionen-Schweiz!» ist stärker als jene zur Zuwanderungsinitiative im Jahr 2020. Der Nein-Anteil in #gemeinde_d lag damals bei 57,3 Prozent."
3619,22.1,22.1,77.9,"Ilanz/Glion GR","In Ilanz/Glion ist die Initiative ""Keine 10-Millionen-Schweiz"" mit 77,9 Prozent der Stimmen gescheitert. Die Ablehnung der Initiative ""Keine 10-Millionen-Schweiz!» ist stärker als jene zur Zuwanderungsinitiative im Jahr 2020. Der Nein-Anteil in #gemeinde_d lag damals bei 57,3 Prozent."
3633,51.7,51.7,48.3,"Fürstenau GR","Fürstenau hat die Initiative ""Keine 10-Millionen-Schweiz"" angenommen; der Ja-Stimmen-Anteil liegt bei 51,7 Prozent. Mit diesem Ergebnis wechselt #gemeinde_d ins Ja-Lager. Im Jahr 2020 hatte die Gemeinde die Zuwanderungsinitiative noch mit 54,3 Prozent der Stimmen abgelehnt."
3637,82.8,82.8,17.2,"Rothenbrunnen GR","Die Initiative ""Keine 10-Millionen-Schweiz"" erreicht in Rothenbrunnen 82,8 Prozent Ja-Stimmen. Mit diesem Ergebnis wechselt #gemeinde_d ins Ja-Lager. Im Jahr 2020 hatte die Gemeinde die Zuwanderungsinitiative noch mit 53,7 Prozent der Stimmen abgelehnt."
3638,21.6,21.6,78.4,"Scharans GR","In Scharans findet die Initiative ""Keine 10-Millionen-Schweiz"" mit 78,4 Prozent keine Mehrheit. Die Ablehnung der Initiative ""Keine 10-Millionen-Schweiz!» ist stärker als jene zur Zuwanderungsinitiative im Jahr 2020. Der Nein-Anteil in #gemeinde_d lag damals bei 59,4 Prozent."
3640,99.7,99.7,0.3,"Sils im Domleschg GR","Bei der Zustimmung zur Initiative ""Keine 10-Millionen-Schweiz"" liegt Sils im Domleschg schweizweit auf Rang drei, der Ja-Anteil beträgt 99,7 Prozent. Mit diesem Ergebnis wechselt #gemeinde_d ins Ja-Lager. Im Jahr 2020 hatte die Gemeinde die Zuwanderungsinitiative noch mit 55 Prozent der Stimmen abgelehnt."
3661,93.7,93.7,6.3,"Cazis GR","93,7 Prozent der Stimmbürgerinnen und Stimmbürger von Cazis haben sich für die Initiative ""Keine 10-Millionen-Schweiz"" ausgesprochen. Mit diesem Ergebnis wechselt #gemeinde_d ins Ja-Lager. Im Jahr 2020 hatte die Gemeinde die Zuwanderungsinitiative noch mit 55 Prozent der Stimmen abgelehnt."
3662,88.6,88.6,11.4,"Flerden GR","Die Initiative ""Keine 10-Millionen-Schweiz"" erreicht in Flerden 88,6 Prozent Ja-Stimmen. Mit diesem Ergebnis wechselt #gemeinde_d ins Ja-Lager. Im Jahr 2020 hatte die Gemeinde die Zuwanderungsinitiative noch mit 68,3 Prozent der Stimmen abgelehnt."
3663,39.9,39.9,60.1,"Masein GR","Die Initiative ""Keine 10-Millionen-Schweiz"" erreicht in Masein 60,1 Prozent Nein-Stimmen. Die Ablehnung der Initiative fällt jedoch geringer aus als zur Zuwanderungsinitiative im Jahr 2020. Die Abstimmenden von #gemeinde_d hatten damals mit 65,8 Prozent Nein gestimmt."
3668,1.5,1.5,98.5,"Thusis GR","In Thusis ist die Initiative ""Keine 10-Millionen-Schweiz"" mit 98,5 Prozent der Stimmen gescheitert. Die Ablehnung der Initiative ""Keine 10-Millionen-Schweiz!» ist stärker als jene zur Zuwanderungsinitiative im Jahr 2020. Der Nein-Anteil in #gemeinde_d lag damals bei 55,1 Prozent."
3669,25.2,25.2,74.8,"Tschappina GR","Die Initiative ""Keine 10-Millionen-Schweiz"" erreicht in Tschappina 74,8 Prozent Nein-Stimmen. Die Ablehnung der Initiative ""Keine 10-Millionen-Schweiz!» ist stärker als jene zur Zuwanderungsinitiative im Jahr 2020. Der Nein-Anteil in #gemeinde_d lag damals bei 60,9 Prozent."
3670,65.3,65.3,34.7,"Urmein GR","Urmein hat die Initiative ""Keine 10-Millionen-Schweiz"" angenommen; der Ja-Stimmen-Anteil liegt bei 65,3 Prozent. Mit diesem Ergebnis wechselt #gemeinde_d ins Ja-Lager. Im Jahr 2020 hatte die Gemeinde die Zuwanderungsinitiative noch mit 61,7 Prozent der Stimmen abgelehnt."
3672,21.1,21.1,78.9,"Safiental GR","78,9 Prozent der Stimmbürgerinnen und Stimmbürger von Safiental sprechen sich gegen die Initiative ""Keine 10-Millionen-Schweiz"" aus. Die Ablehnung der Initiative ""Keine 10-Millionen-Schweiz!» ist stärker als jene zur Zuwanderungsinitiative im Jahr 2020. Der Nein-Anteil in #gemeinde_d lag damals bei 60,4 Prozent."
3673,31.8,31.8,68.2,"Domleschg GR","Die Initiative ""Keine 10-Millionen-Schweiz"" erreicht in Domleschg 68,2 Prozent Nein-Stimmen. Die Ablehnung der Initiative ""Keine 10-Millionen-Schweiz!» ist stärker als jene zur Zuwanderungsinitiative im Jahr 2020. Der Nein-Anteil in #gemeinde_d lag damals bei 63,1 Prozent."
3681,28.3,28.3,71.7,"Avers GR","In Avers findet die Initiative ""Keine 10-Millionen-Schweiz"" mit 71,7 Prozent keine Mehrheit. Die Ablehnung der Initiative ""Keine 10-Millionen-Schweiz!» ist stärker als jene zur Zuwanderungsinitiative im Jahr 2020. Der Nein-Anteil in #gemeinde_d lag damals bei 58,7 Prozent."
3695,7.2,7.2,92.8,"Sufers GR","In Sufers findet die Initiative ""Keine 10-Millionen-Schweiz"" mit 92,8 Prozent keine Mehrheit. Die Ablehnung der Initiative ""Keine 10-Millionen-Schweiz!» ist stärker als jene zur Zuwanderungsinitiative im Jahr 2020. Der Nein-Anteil in #gemeinde_d lag damals bei 60,3 Prozent."
3701,49.2,49.2,50.8,"Andeer GR","In Andeer wird die Initiative ""Keine 10-Millionen-Schweiz"" mit 50,8 Prozent abgelehnt. Die Ablehnung der Initiative fällt jedoch geringer aus als zur Zuwanderungsinitiative im Jahr 2020. Die Abstimmenden von #gemeinde_d hatten damals mit 57,4 Prozent Nein gestimmt."
3711,10.4,10.4,89.6,"Rongellen GR","In Rongellen wird die Initiative ""Keine 10-Millionen-Schweiz"" mit 89,6 Prozent abgelehnt. In den vergangenen fünf Jahren hat die Gemeinde somit bei der Frage der Zuwanderung das Lager gewechselt. #gemeinde_d hatte die Zuwanderungsinitiative im Jahr 2020 mit 43,8 Prozent abgelehnt."
3712,51.6,51.6,48.4,"Zillis-Reischen GR","In Zillis-Reischen erhält die Initiative ""Keine 10-Millionen-Schweiz"" 51,6 Prozent Zustimmung. Mit diesem Ergebnis wechselt #gemeinde_d ins Ja-Lager. Im Jahr 2020 hatte die Gemeinde die Zuwanderungsinitiative noch mit 50,9 Prozent der Stimmen abgelehnt."
3713,90.4,90.4,9.6,"Ferrera GR","Mit 90,4 Prozent Ja-Stimmen hat eine Mehrheit der Stimmberechtigten in Ferrera der Initiative ""Keine 10-Millionen-Schweiz"" zugestimmt. Mit diesem Ergebnis wechselt #gemeinde_d ins Ja-Lager. Im Jahr 2020 hatte die Gemeinde die Zuwanderungsinitiative noch mit 51,1 Prozent der Stimmen abgelehnt."
3714,35.4,35.4,64.6,"Rheinwald GR","In Rheinwald ist die Initiative ""Keine 10-Millionen-Schweiz"" mit 64,6 Prozent der Stimmen gescheitert. Die Ablehnung der Initiative ""Keine 10-Millionen-Schweiz!» ist stärker als jene zur Zuwanderungsinitiative im Jahr 2020. Der Nein-Anteil in #gemeinde_d lag damals bei 60,3 Prozent."
3715,69.2,69.2,30.8,"Muntogna da Schons GR","Mit 69,2 Prozent Ja-Stimmen hat eine Mehrheit der Stimmberechtigten in Muntogna da Schons der Initiative ""Keine 10-Millionen-Schweiz"" zugestimmt. Mit diesem Ergebnis wechselt #gemeinde_d ins Ja-Lager. Im Jahr 2020 hatte die Gemeinde die Zuwanderungsinitiative noch mit 58,5 Prozent der Stimmen abgelehnt."
3721,69.7,69.7,30.3,"Bonaduz GR","Mit 69,7 Prozent Ja-Stimmen hat eine Mehrheit der Stimmberechtigten in Bonaduz der Initiative ""Keine 10-Millionen-Schweiz"" zugestimmt. Mit diesem Ergebnis wechselt #gemeinde_d ins Ja-Lager. Im Jahr 2020 hatte die Gemeinde die Zuwanderungsinitiative noch mit 60,9 Prozent der Stimmen abgelehnt."
3722,55.4,55.4,44.6,"Domat/Ems GR","Die Initiative ""Keine 10-Millionen-Schweiz"" erreicht in Domat/Ems 55,4 Prozent Ja-Stimmen. Mit diesem Ergebnis wechselt #gemeinde_d ins Ja-Lager. Im Jahr 2020 hatte die Gemeinde die Zuwanderungsinitiative noch mit 59 Prozent der Stimmen abgelehnt."
3723,29.1,29.1,70.9,"Rhäzüns GR","Die Initiative ""Keine 10-Millionen-Schweiz"" erreicht in Rhäzüns 70,9 Prozent Nein-Stimmen. Die Ablehnung der Initiative ""Keine 10-Millionen-Schweiz!» ist stärker als jene zur Zuwanderungsinitiative im Jahr 2020. Der Nein-Anteil in #gemeinde_d lag damals bei 58,5 Prozent."
3731,57.7,57.7,42.3,"Felsberg GR","Die Initiative ""Keine 10-Millionen-Schweiz"" erreicht in Felsberg 57,7 Prozent Ja-Stimmen. Mit diesem Ergebnis wechselt #gemeinde_d ins Ja-Lager. Im Jahr 2020 hatte die Gemeinde die Zuwanderungsinitiative noch mit 60,4 Prozent der Stimmen abgelehnt."
3732,52.1,52.1,47.9,"Flims GR","Die Initiative ""Keine 10-Millionen-Schweiz"" erreicht in Flims 52,1 Prozent Ja-Stimmen. Mit diesem Ergebnis wechselt #gemeinde_d ins Ja-Lager. Im Jahr 2020 hatte die Gemeinde die Zuwanderungsinitiative noch mit 64,6 Prozent der Stimmen abgelehnt."
3733,46,46,54,"Tamins GR","Die Initiative ""Keine 10-Millionen-Schweiz"" erreicht in Tamins 54 Prozent Nein-Stimmen. Die Ablehnung der Initiative fällt jedoch geringer aus als zur Zuwanderungsinitiative im Jahr 2020. Die Abstimmenden von #gemeinde_d hatten damals mit 63,5 Prozent Nein gestimmt."
3734,30.6,30.6,69.4,"Trin GR","69,4 Prozent der Stimmbürgerinnen und Stimmbürger von Trin sprechen sich gegen die Initiative ""Keine 10-Millionen-Schweiz"" aus. Die Ablehnung der Initiative fällt jedoch geringer aus als zur Zuwanderungsinitiative im Jahr 2020. Die Abstimmenden von #gemeinde_d hatten damals mit 71,1 Prozent Nein gestimmt."
3746,54.9,54.9,45.1,"Zernez GR","Mit 54,9 Prozent Ja-Stimmen hat eine Mehrheit der Stimmberechtigten in Zernez der Initiative ""Keine 10-Millionen-Schweiz"" zugestimmt. Mit diesem Ergebnis wechselt #gemeinde_d ins Ja-Lager. Im Jahr 2020 hatte die Gemeinde die Zuwanderungsinitiative noch mit 56 Prozent der Stimmen abgelehnt."
3752,19.2,19.2,80.8,"Samnaun GR","In Samnaun findet die Initiative ""Keine 10-Millionen-Schweiz"" mit 80,8 Prozent keine Mehrheit. Die Ablehnung der Initiative ""Keine 10-Millionen-Schweiz!» ist stärker als jene zur Zuwanderungsinitiative im Jahr 2020. Der Nein-Anteil in #gemeinde_d lag damals bei 53,8 Prozent."
3762,35.2,35.2,64.8,"Scuol GR","In Scuol findet die Initiative ""Keine 10-Millionen-Schweiz"" mit 64,8 Prozent keine Mehrheit. Die Ablehnung der Initiative fällt jedoch geringer aus als zur Zuwanderungsinitiative im Jahr 2020. Die Abstimmenden von #gemeinde_d hatten damals mit 67,1 Prozent Nein gestimmt."
3764,28.4,28.4,71.6,"Valsot GR","In Valsot ist die Initiative ""Keine 10-Millionen-Schweiz"" mit 71,6 Prozent der Stimmen gescheitert. Die Ablehnung der Initiative ""Keine 10-Millionen-Schweiz!» ist stärker als jene zur Zuwanderungsinitiative im Jahr 2020. Der Nein-Anteil in #gemeinde_d lag damals bei 62,1 Prozent."
3781,40.4,40.4,59.6,"Bever GR","59,6 Prozent der Stimmbürgerinnen und Stimmbürger von Bever sprechen sich gegen die Initiative ""Keine 10-Millionen-Schweiz"" aus. Die Ablehnung der Initiative fällt jedoch geringer aus als zur Zuwanderungsinitiative im Jahr 2020. Die Abstimmenden von #gemeinde_d hatten damals mit 67,6 Prozent Nein gestimmt."
3782,91.1,91.1,8.9,"Celerina/Schlarigna GR","Mit 91,1 Prozent Ja-Stimmen hat eine Mehrheit der Stimmberechtigten in Celerina/Schlarigna der Initiative ""Keine 10-Millionen-Schweiz"" zugestimmt. Mit diesem Ergebnis wechselt #gemeinde_d ins Ja-Lager. Im Jahr 2020 hatte die Gemeinde die Zuwanderungsinitiative noch mit 71,1 Prozent der Stimmen abgelehnt."
3783,31.3,31.3,68.7,"Madulain GR","Die Initiative ""Keine 10-Millionen-Schweiz"" erreicht in Madulain 68,7 Prozent Nein-Stimmen. Die Ablehnung der Initiative ""Keine 10-Millionen-Schweiz!» ist stärker als jene zur Zuwanderungsinitiative im Jahr 2020. Der Nein-Anteil in #gemeinde_d lag damals bei 65,6 Prozent."
3784,3.7,3.7,96.3,"Pontresina GR","Die Initiative ""Keine 10-Millionen-Schweiz"" erreicht in Pontresina 96,3 Prozent Nein-Stimmen. Die Ablehnung der Initiative ""Keine 10-Millionen-Schweiz!» ist stärker als jene zur Zuwanderungsinitiative im Jahr 2020. Der Nein-Anteil in #gemeinde_d lag damals bei 65,9 Prozent."
3785,66.9,66.9,33.1,"La Punt-Chamues-ch GR","Die Initiative ""Keine 10-Millionen-Schweiz"" erreicht in La Punt-Chamues-ch 66,9 Prozent Ja-Stimmen. Mit diesem Ergebnis wechselt #gemeinde_d ins Ja-Lager. Im Jahr 2020 hatte die Gemeinde die Zuwanderungsinitiative noch mit 55,1 Prozent der Stimmen abgelehnt."
3786,61.8,61.8,38.2,"Samedan GR","Mit 61,8 Prozent Ja-Stimmen hat eine Mehrheit der Stimmberechtigten in Samedan der Initiative ""Keine 10-Millionen-Schweiz"" zugestimmt. Mit diesem Ergebnis wechselt #gemeinde_d ins Ja-Lager. Im Jahr 2020 hatte die Gemeinde die Zuwanderungsinitiative noch mit 64,2 Prozent der Stimmen abgelehnt."
3787,60.7,60.7,39.3,"St. Moritz GR","Mit 60,7 Prozent Ja-Stimmen hat eine Mehrheit der Stimmberechtigten in St. Moritz der Initiative ""Keine 10-Millionen-Schweiz"" zugestimmt. Mit diesem Ergebnis wechselt #gemeinde_d ins Ja-Lager. Im Jahr 2020 hatte die Gemeinde die Zuwanderungsinitiative noch mit 63,1 Prozent der Stimmen abgelehnt."
3788,39.9,39.9,60.1,"S-chanf GR","Die Initiative ""Keine 10-Millionen-Schweiz"" erreicht in S-chanf 60,1 Prozent Nein-Stimmen. Die Ablehnung der Initiative ""Keine 10-Millionen-Schweiz!» ist stärker als jene zur Zuwanderungsinitiative im Jahr 2020. Der Nein-Anteil in #gemeinde_d lag damals bei 53,7 Prozent."
3789,50.9,50.9,49.1,"Sils im Engadin/Segl GR","Die Initiative ""Keine 10-Millionen-Schweiz"" erreicht in Sils im Engadin/Segl 50,9 Prozent Ja-Stimmen. Mit diesem Ergebnis wechselt #gemeinde_d ins Ja-Lager. Im Jahr 2020 hatte die Gemeinde die Zuwanderungsinitiative noch mit 67 Prozent der Stimmen abgelehnt."
3790,30.8,30.8,69.2,"Silvaplana GR","Die Initiative ""Keine 10-Millionen-Schweiz"" erreicht in Silvaplana 69,2 Prozent Nein-Stimmen. Die Ablehnung der Initiative ""Keine 10-Millionen-Schweiz!» ist stärker als jene zur Zuwanderungsinitiative im Jahr 2020. Der Nein-Anteil in #gemeinde_d lag damals bei 63,1 Prozent."
3791,66.2,66.2,33.8,"Zuoz GR","Zuoz hat die Initiative ""Keine 10-Millionen-Schweiz"" angenommen; der Ja-Stimmen-Anteil liegt bei 66,2 Prozent. Mit diesem Ergebnis wechselt #gemeinde_d ins Ja-Lager. Im Jahr 2020 hatte die Gemeinde die Zuwanderungsinitiative noch mit 58,2 Prozent der Stimmen abgelehnt."
3792,18.5,18.5,81.5,"Bregaglia GR","Die Initiative ""Keine 10-Millionen-Schweiz"" erreicht in Bregaglia 81,5 Prozent Nein-Stimmen. Die Ablehnung der Initiative ""Keine 10-Millionen-Schweiz!» ist stärker als jene zur Zuwanderungsinitiative im Jahr 2020. Der Nein-Anteil in #gemeinde_d lag damals bei 64,2 Prozent."
3804,17.8,17.8,82.2,"Buseno GR","In Buseno wird die Initiative ""Keine 10-Millionen-Schweiz"" mit 82,2 Prozent abgelehnt. In den vergangenen fünf Jahren hat die Gemeinde somit bei der Frage der Zuwanderung das Lager gewechselt. #gemeinde_d hatte die Zuwanderungsinitiative im Jahr 2020 mit 38,6 Prozent abgelehnt."
3805,21.2,21.2,78.8,"Castaneda GR","78,8 Prozent der Stimmbürgerinnen und Stimmbürger von Castaneda sprechen sich gegen die Initiative ""Keine 10-Millionen-Schweiz"" aus. Die Ablehnung der Initiative ""Keine 10-Millionen-Schweiz!» ist stärker als jene zur Zuwanderungsinitiative im Jahr 2020. Der Nein-Anteil in #gemeinde_d lag damals bei 52,1 Prozent."
3808,81.8,81.8,18.2,"Rossa GR","Mit 81,8 Prozent Ja-Stimmen hat eine Mehrheit der Stimmberechtigten in Rossa der Initiative ""Keine 10-Millionen-Schweiz"" zugestimmt. Die Unterstützung für die Initiative ""Keine 10-Millionen-Schweiz!» hat in #gemeinde_d gegenüber der Zuwanderungsinitiative im Jahr 2020 zugenommen. Bei jener Abstimmung hatten 71,9 Prozent der Abstimmenden der Gemeinde die Vorlage angenommen."
3810,4.9,4.9,95.1,"Santa Maria in Calanca GR","95,1 Prozent der Stimmbürgerinnen und Stimmbürger von Santa Maria in Calanca sprechen sich gegen die Initiative ""Keine 10-Millionen-Schweiz"" aus. In den vergangenen fünf Jahren hat die Gemeinde somit bei der Frage der Zuwanderung das Lager gewechselt. #gemeinde_d hatte die Zuwanderungsinitiative im Jahr 2020 mit 33,9 Prozent abgelehnt."
3821,33.1,33.1,66.9,"Lostallo GR","66,9 Prozent der Stimmbürgerinnen und Stimmbürger von Lostallo sprechen sich gegen die Initiative ""Keine 10-Millionen-Schweiz"" aus. In den vergangenen fünf Jahren hat die Gemeinde somit bei der Frage der Zuwanderung das Lager gewechselt. #gemeinde_d hatte die Zuwanderungsinitiative im Jahr 2020 mit 36,8 Prozent abgelehnt."
3822,31.9,31.9,68.1,"Mesocco GR","68,1 Prozent der Stimmbürgerinnen und Stimmbürger von Mesocco sprechen sich gegen die Initiative ""Keine 10-Millionen-Schweiz"" aus. In den vergangenen fünf Jahren hat die Gemeinde somit bei der Frage der Zuwanderung das Lager gewechselt. #gemeinde_d hatte die Zuwanderungsinitiative im Jahr 2020 mit 38,8 Prozent abgelehnt."
3823,48.5,48.5,51.5,"Soazza GR","Die Initiative ""Keine 10-Millionen-Schweiz"" erreicht in Soazza 51,5 Prozent Nein-Stimmen. In den vergangenen fünf Jahren hat die Gemeinde somit bei der Frage der Zuwanderung das Lager gewechselt. #gemeinde_d hatte die Zuwanderungsinitiative im Jahr 2020 mit 42,4 Prozent abgelehnt."
3831,86.6,86.6,13.4,"Cama GR","86,6 Prozent der Stimmbürgerinnen und Stimmbürger von Cama haben sich für die Initiative ""Keine 10-Millionen-Schweiz"" ausgesprochen. Die Unterstützung für die Initiative ""Keine 10-Millionen-Schweiz!» hat in #gemeinde_d gegenüber der Zuwanderungsinitiative im Jahr 2020 zugenommen. Bei jener Abstimmung hatten 62,4 Prozent der Abstimmenden der Gemeinde die Vorlage angenommen."
3832,98.2,98.2,1.8,"Grono GR","Mit 98,2 Prozent Ja-Stimmen hat eine Mehrheit der Stimmberechtigten in Grono der Initiative ""Keine 10-Millionen-Schweiz"" zugestimmt. Die Unterstützung für die Initiative ""Keine 10-Millionen-Schweiz!» hat in #gemeinde_d gegenüber der Zuwanderungsinitiative im Jahr 2020 zugenommen. Bei jener Abstimmung hatten 59,3 Prozent der Abstimmenden der Gemeinde die Vorlage angenommen."
3834,76.6,76.6,23.4,"Roveredo GR","Roveredo GR hat die Initiative ""Keine 10-Millionen-Schweiz"" angenommen; der Ja-Stimmen-Anteil liegt bei 76,6 Prozent. Die Unterstützung für die Initiative ""Keine 10-Millionen-Schweiz!» hat in #gemeinde_d gegenüber der Zuwanderungsinitiative im Jahr 2020 zugenommen. Bei jener Abstimmung hatten 65,6 Prozent der Abstimmenden der Gemeinde die Vorlage angenommen."
3835,74.4,74.4,25.6,"San Vittore GR","74,4 Prozent der Stimmbürgerinnen und Stimmbürger von San Vittore haben sich für die Initiative ""Keine 10-Millionen-Schweiz"" ausgesprochen. Die Unterstützung für die Initiative ""Keine 10-Millionen-Schweiz!» hat in #gemeinde_d gegenüber der Zuwanderungsinitiative im Jahr 2020 zugenommen. Bei jener Abstimmung hatten 59,1 Prozent der Abstimmenden der Gemeinde die Vorlage angenommen."
3837,31.5,31.5,68.5,"Calanca GR","In Calanca wird die Initiative ""Keine 10-Millionen-Schweiz"" mit 68,5 Prozent abgelehnt. Die Ablehnung der Initiative ""Keine 10-Millionen-Schweiz!» ist stärker als jene zur Zuwanderungsinitiative im Jahr 2020. Der Nein-Anteil in #gemeinde_d lag damals bei 55,4 Prozent."
3847,68.8,68.8,31.2,"Val Müstair GR","Die Initiative ""Keine 10-Millionen-Schweiz"" erreicht in Val Müstair 68,8 Prozent Ja-Stimmen. Mit diesem Ergebnis wechselt #gemeinde_d ins Ja-Lager. Im Jahr 2020 hatte die Gemeinde die Zuwanderungsinitiative noch mit 62,5 Prozent der Stimmen abgelehnt."
3851,73.6,73.6,26.4,"Davos GR","Davos hat die Initiative ""Keine 10-Millionen-Schweiz"" angenommen; der Ja-Stimmen-Anteil liegt bei 73,6 Prozent. Mit diesem Ergebnis wechselt #gemeinde_d ins Ja-Lager. Im Jahr 2020 hatte die Gemeinde die Zuwanderungsinitiative noch mit 62,4 Prozent der Stimmen abgelehnt."
