"ID","Gemeinde_color","Ja_Stimmen_In_Prozent","Nein_Stimmen_In_Prozent","Gemeinde_de","Text_de"
4401,32.7,32.7,67.3,"Arbon TG","NA NA"
4406,18.9,18.9,81.1,"Dozwil TG","NA NA"
4411,71.4,71.4,28.6,"Egnach TG","NA NA"
4416,42.2,42.2,57.8,"Hefenhofen TG","NA NA"
4421,98.2,98.2,1.8,"Horn TG","NA NA"
4426,47.2,47.2,52.8,"Kesswil TG","NA NA"
4431,16.5,16.5,83.5,"Roggwil TG","NA NA"
4436,56.4,56.4,43.6,"Romanshorn TG","NA NA"
4441,56.8,56.8,43.2,"Salmsach TG","NA NA"
4446,71.5,71.5,28.5,"Sommeri TG","NA NA"
4451,78.6,78.6,21.4,"Uttwil TG","NA NA"
4461,15.8,15.8,84.2,"Amriswil TG","NA NA"
4471,6,6,94,"Bischofszell TG","NA NA"
4476,44.2,44.2,55.8,"Erlen TG","NA NA"
4486,50.5,50.5,49.5,"Hauptwil-Gottshaus TG","NA NA"
4495,93.3,93.3,6.7,"Hohentannen TG","NA NA"
4501,82.1,82.1,17.9,"Kradolf-Schönenberg TG","NA NA"
4506,91.8,91.8,8.2,"Sulgen TG","NA NA"
4511,44.4,44.4,55.6,"Zihlschlacht-Sitterdorf TG","NA NA"
4536,72.7,72.7,27.3,"Basadingen-Schlattingen TG","NA NA"
4545,58.7,58.7,41.3,"Diessenhofen TG","NA NA"
4546,8.5,8.5,91.5,"Schlatt TG","NA NA"
4551,53.8,53.8,46.2,"Aadorf TG","NA NA"
4561,83.6,83.6,16.4,"Felben-Wellhausen TG","NA NA"
4566,84.3,84.3,15.7,"Frauenfeld TG","NA NA"
4571,11.8,11.8,88.2,"Gachnang TG","NA NA"
4590,9.8,9.8,90.2,"Hüttlingen TG","NA NA"
4591,5.2,5.2,94.8,"Matzingen TG","NA NA"
4601,30.2,30.2,69.8,"Neunforn TG","NA NA"
4606,28.8,28.8,71.2,"Stettfurt TG","NA NA"
4611,65.4,65.4,34.6,"Thundorf TG","NA NA"
4616,68.7,68.7,31.3,"Uesslingen-Buch TG","NA NA"
4621,4.6,4.6,95.4,"Warth-Weiningen TG","NA NA"
4641,55.8,55.8,44.2,"Altnau TG","NA NA"
4643,66.2,66.2,33.8,"Bottighofen TG","NA NA"
4646,80.8,80.8,19.2,"Ermatingen TG","NA NA"
4651,72.9,72.9,27.1,"Gottlieben TG","NA NA"
4656,46.1,46.1,53.9,"Güttingen TG","NA NA"
4666,49.4,49.4,50.6,"Kemmental TG","NA NA"
4671,0.1,0.1,99.9,"Kreuzlingen TG","NA NA"
4681,36.7,36.7,63.3,"Langrickenbach TG","NA NA"
4683,61.7,61.7,38.3,"Lengwil TG","NA NA"
4691,96,96,4,"Münsterlingen TG","NA NA"
4696,79.4,79.4,20.6,"Tägerwilen TG","NA NA"
4701,44.8,44.8,55.2,"Wäldi TG","NA NA"
4711,32.9,32.9,67.1,"Affeltrangen TG","NA NA"
4716,4.6,4.6,95.4,"Bettwiesen TG","NA NA"
4721,80,80,20,"Bichelsee-Balterswil TG","NA NA"
4723,23.9,23.9,76.1,"Braunau TG","NA NA"
4724,15.2,15.2,84.8,"Eschlikon TG","NA NA"
4726,44.5,44.5,55.5,"Fischingen TG","NA NA"
4741,41.6,41.6,58.4,"Lommis TG","NA NA"
4746,28.3,28.3,71.7,"Münchwilen TG","NA NA"
4751,9.9,9.9,90.1,"Rickenbach TG","NA NA"
4756,47.5,47.5,52.5,"Schönholzerswilen TG","NA NA"
4761,51.3,51.3,48.7,"Sirnach TG","NA NA"
4776,30.4,30.4,69.6,"Tobel-Tägerschen TG","NA NA"
4781,62.3,62.3,37.7,"Wängi TG","NA NA"
4786,35.9,35.9,64.1,"Wilen TG","NA NA"
4791,54.6,54.6,45.4,"Wuppenau TG","NA NA"
4801,56.3,56.3,43.7,"Berlingen TG","NA NA"
4806,48.2,48.2,51.8,"Eschenz TG","NA NA"
4811,60,60,40,"Herdern TG","NA NA"
4816,54.5,54.5,45.5,"Homburg TG","NA NA"
4821,13.6,13.6,86.4,"Hüttwilen TG","NA NA"
4826,58.3,58.3,41.7,"Mammern TG","NA NA"
4831,12,12,88,"Müllheim TG","NA NA"
4841,87.5,87.5,12.5,"Pfyn TG","NA NA"
4846,91.8,91.8,8.2,"Raperswilen TG","NA NA"
4851,50.8,50.8,49.2,"Salenstein TG","NA NA"
4864,35.9,35.9,64.1,"Steckborn TG","NA NA"
4871,47.3,47.3,52.7,"Wagenhausen TG","NA NA"
4881,57.7,57.7,42.3,"Amlikon-Bissegg TG","NA NA"
4891,59.2,59.2,40.8,"Berg TG","NA NA"
4901,45.1,45.1,54.9,"Birwinken TG","NA NA"
4911,54.6,54.6,45.4,"Bürglen TG","NA NA"
4921,68.1,68.1,31.9,"Bussnang TG","NA NA"
4941,56.5,56.5,43.5,"Märstetten TG","NA NA"
4946,62.5,62.5,37.5,"Weinfelden TG","NA NA"
4951,41.5,41.5,58.5,"Wigoltingen TG","NA NA"
