"ID","Gemeinde_color","Ja_Stimmen_In_Prozent","Nein_Stimmen_In_Prozent","Gemeinde_fr","Text_fr"
5401,53.4,53.4,46.6,"Aigle (VD)","La réforme du service civil est approuvée à Aigle par 53,4 pour cent des votants. Aigle a approuvé la réforme, contrairement à son canton."
5402,41.8,41.8,58.2,"Bex (VD)","La réforme du service civil est refusée à 58,2 pour cent à Bex. Bex a rejeté la réforme, tout comme son canton."
5403,27.6,27.6,72.4,"Chessel (VD)","Les habitants de Chessel s'opposent à la réforme du service civil par 72,4 pour cent des voix. Chessel a rejeté la réforme, tout comme son canton."
5404,61.5,61.5,38.5,"Corbeyrier (VD)","Les habitants de Corbeyrier soutiennent à 61,5 pour cent la réforme du service civil. Corbeyrier a approuvé la réforme, contrairement à son canton."
5405,51.4,51.4,48.6,"Gryon (VD)","La réforme du service civil passe la rampe avec 51,4 pour cent de oui à Gryon. Gryon a approuvé la réforme, contrairement à son canton."
5406,48.2,48.2,51.8,"Lavey-Morcles (VD)","A Lavey-Morcles, les citoyens rejettent à 51,8 pour cent la réforme du service civil. Lavey-Morcles a rejeté la réforme, tout comme son canton."
5407,47.1,47.1,52.9,"Leysin (VD)","C'est non à la réforme du service civil à Leysin. Les habitants ont refusé le texte à 52,9 pour cent. Leysin a rejeté la réforme, tout comme son canton."
5408,43.4,43.4,56.6,"Noville (VD)","La réforme du service civil n'a pas trouvé grâce aux yeux des citoyens de Noville. Ils ont refusé le texte à 56,6 pour cent. Noville a rejeté la réforme, tout comme son canton."
5409,66.6,66.6,33.4,"Ollon (VD)","Les habitants d'Ollon soutiennent à 66,6 pour cent la réforme du service civil. Ollon a approuvé la réforme, contrairement à son canton."
5410,44.1,44.1,55.9,"Ormont-Dessous (VD)","La réforme du service civil est refusée à 55,9 pour cent à Ormont-Dessous. Ormont-Dessous a rejeté la réforme, tout comme son canton."
5411,51.5,51.5,48.5,"Ormont-Dessus (VD)","Les habitants d'Ormont-Dessus soutiennent à 51,5 pour cent la réforme du service civil. Ormont-Dessus a approuvé la réforme, contrairement à son canton."
5412,65.6,65.6,34.4,"Rennaz (VD)","La réforme du service civil passe la rampe avec 65,6 pour cent de oui à Rennaz. Rennaz a approuvé la réforme, contrairement à son canton."
5413,39.7,39.7,60.3,"Roche (VD)","A Roche (VD), les citoyens rejettent à 60,3 pour cent la réforme du service civil. Roche (VD) a rejeté la réforme, tout comme son canton."
5414,31.7,31.7,68.3,"Villeneuve (VD)","A Villeneuve (VD), les citoyens rejettent à 68,3 pour cent la réforme du service civil. Villeneuve (VD) a rejeté la réforme, tout comme son canton."
5415,75.1,75.1,24.9,"Yvorne (VD)","La réforme du service civil passe la rampe avec 75,1 pour cent de oui à Yvorne. Yvorne a approuvé la réforme, contrairement à son canton."
5422,72.4,72.4,27.6,"Aubonne (VD)","La réforme du service civil passe la rampe avec 72,4 pour cent de oui à Aubonne. Aubonne a approuvé la réforme, contrairement à son canton."
5423,51.2,51.2,48.8,"Ballens (VD)","A Ballens, les habitants disent oui à 51,2 pour cent à la réforme du service civil. Ballens a approuvé la réforme, contrairement à son canton."
5424,65.9,65.9,34.1,"Berolle (VD)","La population de Berolle approuve à 65,9 pour cent la réforme du service civil. Berolle a approuvé la réforme, contrairement à son canton."
5425,74.2,74.2,25.8,"Bière (VD)","Bière dit oui à 74,2 pour cent à la réforme du service civil. Bière a approuvé la réforme, contrairement à son canton."
5426,59.9,59.9,40.1,"Bougy-Villars (VD)","Les habitants de Bougy-Villars acceptent à 59,9 pour cent la réforme du service civil. Bougy-Villars a approuvé la réforme, contrairement à son canton."
5427,37.8,37.8,62.2,"Féchy (VD)","A Féchy, les citoyens rejettent à 62,2 pour cent la réforme du service civil. Féchy a rejeté la réforme, tout comme son canton."
