"ID","Gemeinde_color","Ja_Stimmen_In_Prozent","Nein_Stimmen_In_Prozent","Gemeinde_de","Text_de"
6404,84.4,84.4,15.6,"Boudry NE",
6408,80.7,80.7,19.3,"Cortaillod NE",
6413,79.9,79.9,20.1,"Rochefort NE",
6416,81,81,19,"Milvignes NE",
6417,82.1,82.1,17.9,"La Grande Béroche NE",
6421,87.3,87.3,12.7,"La Chaux-de-Fonds NE",
6422,74.1,74.1,25.9,"Les Planchettes NE",
6423,74.2,74.2,25.8,"La Sagne NE",
6432,69.4,69.4,30.6,"La BréviNE",
6433,72.2,72.2,27.8,"Brot-Plamboz NE",
6434,64.8,64.8,35.2,"Le Cerneux-Péquignot NE",
6435,77.8,77.8,22.2,"La Chaux-du-Milieu NE",
6436,50,0,0,"Le Locle NE","Die Resultate dieser Gemeinde sind noch nicht bekannt."
6437,66.2,66.2,33.8,"Les Ponts-de-Martel NE",
6451,82.9,82.9,17.1,"Cornaux NE",
6452,84.8,84.8,15.2,"Cressier NE",
6455,82.6,82.6,17.4,"Le Landeron NE",
6456,80.4,80.4,19.6,"Lignières NE",
6458,50,0,0,"Neuenburg NE","Die Resultate dieser Gemeinde sind noch nicht bekannt."
6487,81.3,81.3,18.7,"Val-de-Ruz NE",
6504,66.8,66.8,33.2,"La Côte-aux-Fées NE",
6511,75.9,75.9,24.1,"Les Verrières NE",
6512,79.4,79.4,20.6,"Val-de-Travers NE",
6513,81.1,81.1,18.9,"Laténa NE",
