"ID","Gemeinde_color","Ja_Stimmen_In_Prozent","Nein_Stimmen_In_Prozent","Gemeinde_de","Text_de"
3506,4,4,96,"Vaz/Obervaz GR","96 Prozent der Stimmbürgerinnen und Stimmbürger von Vaz/Obervaz haben das Zivildienstgesetz abgelehnt. Sowohl Vaz/Obervaz als auch der Kanton Graubünden verwerfen das Zivildienstgesetz."
3513,48.7,48.7,51.3,"Lantsch/Lenz GR","Nein zum Zivildienstgesetz in Lantsch/Lenz: 51,3 Prozent. Sowohl Lantsch/Lenz als auch der Kanton Graubünden verwerfen das Zivildienstgesetz."
3514,50.1,50.1,49.9,"Schmitten GR","Das Zivildienstgesetz erreicht in Schmitten GR 50,1 Prozent Ja-Stimmen. Schmitten GR nimmt das Zivildienstgesetz an, der Kanton Graubünden lehnt es ab."
3542,59.5,59.5,40.5,"Albula/Alvra GR","In Albula/Alvra ist das Zivildienstgesetz mit 59,5 Prozent der Stimmen angenommen worden. Albula/Alvra nimmt das Zivildienstgesetz an, der Kanton Graubünden lehnt es ab."
3543,60.8,60.8,39.2,"Surses GR","In Surses wird das Zivildienstgesetz mit 60,8 Prozent angenommen. Surses nimmt das Zivildienstgesetz an, der Kanton Graubünden lehnt es ab."
3544,8,8,92,"Bergün Filisur GR","Nein zum Zivildienstgesetz in Bergün Filisur: 92 Prozent. Sowohl Bergün Filisur als auch der Kanton Graubünden verwerfen das Zivildienstgesetz."
3551,54.3,54.3,45.7,"Brusio GR","In Brusio ist das Zivildienstgesetz mit 54,3 Prozent der Stimmen angenommen worden. Brusio nimmt das Zivildienstgesetz an, der Kanton Graubünden lehnt es ab."
3561,9.3,9.3,90.7,"Poschiavo GR","Poschiavo hat das Zivildienstgesetz mit 90,7 Prozent Nein-Stimmen verworfen. Sowohl Poschiavo als auch der Kanton Graubünden verwerfen das Zivildienstgesetz."
3572,52.1,52.1,47.9,"Falera GR","Die Vorlage das Zivildienstgesetz ist in Falera mit 52,1 Prozent der Stimmen angenommen worden. Falera nimmt das Zivildienstgesetz an, der Kanton Graubünden lehnt es ab."
3575,49.1,49.1,50.9,"Laax GR","Nein zum Zivildienstgesetz in Laax: 50,9 Prozent. Sowohl Laax als auch der Kanton Graubünden verwerfen das Zivildienstgesetz."
3581,1.8,1.8,98.2,"Sagogn GR","Nein zum Zivildienstgesetz in Sagogn: 98,2 Prozent. Sagogn verzeichnet im Kanton Graubünden den höchsten Nein-Anteil zum Zivildienstgesetz."
3582,14.3,14.3,85.7,"Schluein GR","Schluein hat das Zivildienstgesetz mit 85,7 Prozent Nein-Stimmen verworfen. Sowohl Schluein als auch der Kanton Graubünden verwerfen das Zivildienstgesetz."
3603,25.8,25.8,74.2,"Vals GR","Nein zum Zivildienstgesetz in Vals: 74,2 Prozent. Sowohl Vals als auch der Kanton Graubünden verwerfen das Zivildienstgesetz."
3618,62.4,62.4,37.6,"Lumnezia GR","In Lumnezia ist das Zivildienstgesetz mit 62,4 Prozent der Stimmen angenommen worden. Lumnezia nimmt das Zivildienstgesetz an, der Kanton Graubünden lehnt es ab."
3619,18.7,18.7,81.3,"Ilanz/Glion GR","Nein zum Zivildienstgesetz in Ilanz/Glion: 81,3 Prozent. Sowohl Ilanz/Glion als auch der Kanton Graubünden verwerfen das Zivildienstgesetz."
3633,19.9,19.9,80.1,"Fürstenau GR","Fürstenau hat das Zivildienstgesetz mit 80,1 Prozent Nein-Stimmen verworfen. Sowohl Fürstenau als auch der Kanton Graubünden verwerfen das Zivildienstgesetz."
3637,54.3,54.3,45.7,"Rothenbrunnen GR","In Rothenbrunnen wird das Zivildienstgesetz mit 54,3 Prozent angenommen. Rothenbrunnen nimmt das Zivildienstgesetz an, der Kanton Graubünden lehnt es ab."
3638,50.2,50.2,49.8,"Scharans GR","Das Zivildienstgesetz erreicht in Scharans 50,2 Prozent Ja-Stimmen. Scharans nimmt das Zivildienstgesetz an, der Kanton Graubünden lehnt es ab."
3640,2.3,2.3,97.7,"Sils im Domleschg GR","Nein zum Zivildienstgesetz in Sils im Domleschg: 97,7 Prozent. Sowohl Sils im Domleschg als auch der Kanton Graubünden verwerfen das Zivildienstgesetz."
3661,69.3,69.3,30.7,"Cazis GR","In Cazis ist das Zivildienstgesetz mit 69,3 Prozent der Stimmen angenommen worden. Cazis nimmt das Zivildienstgesetz an, der Kanton Graubünden lehnt es ab."
3662,63,63,37,"Flerden GR","In Flerden wird das Zivildienstgesetz mit 63 Prozent angenommen. Flerden nimmt das Zivildienstgesetz an, der Kanton Graubünden lehnt es ab."
3663,92.5,92.5,7.5,"Masein GR","In Masein wird das Zivildienstgesetz mit 92,5 Prozent angenommen. Masein nimmt das Zivildienstgesetz an, der Kanton Graubünden lehnt es ab."
3668,56.6,56.6,43.4,"Thusis GR","In Thusis wird das Zivildienstgesetz mit 56,6 Prozent angenommen. Thusis nimmt das Zivildienstgesetz an, der Kanton Graubünden lehnt es ab."
3669,51.3,51.3,48.7,"Tschappina GR","In Tschappina wird das Zivildienstgesetz mit 51,3 Prozent angenommen. Tschappina nimmt das Zivildienstgesetz an, der Kanton Graubünden lehnt es ab."
3670,56.1,56.1,43.9,"Urmein GR","Die Vorlage das Zivildienstgesetz ist in Urmein mit 56,1 Prozent der Stimmen angenommen worden. Urmein nimmt das Zivildienstgesetz an, der Kanton Graubünden lehnt es ab."
3672,38.2,38.2,61.8,"Safiental GR","In Safiental wird das Zivildienstgesetz mit 61,8 Prozent abgelehnt. Sowohl Safiental als auch der Kanton Graubünden verwerfen das Zivildienstgesetz."
3673,51.9,51.9,48.1,"Domleschg GR","In Domleschg wird das Zivildienstgesetz mit 51,9 Prozent angenommen. Domleschg nimmt das Zivildienstgesetz an, der Kanton Graubünden lehnt es ab."
3681,64,64,36,"Avers GR","Das Zivildienstgesetz erreicht in Avers 64 Prozent Ja-Stimmen. Avers nimmt das Zivildienstgesetz an, der Kanton Graubünden lehnt es ab."
3695,45.6,45.6,54.4,"Sufers GR","In Sufers hat das Zivildienstgesetz keine Mehrheit gefunden: 54,4 Prozent lehnen die Vorlage ab. Sowohl Sufers als auch der Kanton Graubünden verwerfen das Zivildienstgesetz."
3701,27.3,27.3,72.7,"Andeer GR","Andeer hat das Zivildienstgesetz mit 72,7 Prozent Nein-Stimmen verworfen. Sowohl Andeer als auch der Kanton Graubünden verwerfen das Zivildienstgesetz."
3711,61,61,39,"Rongellen GR","Die Vorlage das Zivildienstgesetz ist in Rongellen mit 61 Prozent der Stimmen angenommen worden. Rongellen nimmt das Zivildienstgesetz an, der Kanton Graubünden lehnt es ab."
3712,38.1,38.1,61.9,"Zillis-Reischen GR","61,9 Prozent der Stimmbürgerinnen und Stimmbürger von Zillis-Reischen haben das Zivildienstgesetz abgelehnt. Sowohl Zillis-Reischen als auch der Kanton Graubünden verwerfen das Zivildienstgesetz."
3713,50.9,50.9,49.1,"Ferrera GR","In Ferrera wird das Zivildienstgesetz mit 50,9 Prozent angenommen. Ferrera nimmt das Zivildienstgesetz an, der Kanton Graubünden lehnt es ab."
3714,49.8,49.8,50.2,"Rheinwald GR","Nein zum Zivildienstgesetz in Rheinwald: 50,2 Prozent. Sowohl Rheinwald als auch der Kanton Graubünden verwerfen das Zivildienstgesetz."
3715,60.4,60.4,39.6,"Muntogna da Schons GR","In Muntogna da Schons wird das Zivildienstgesetz mit 60,4 Prozent angenommen. Muntogna da Schons nimmt das Zivildienstgesetz an, der Kanton Graubünden lehnt es ab."
3721,50.6,50.6,49.4,"Bonaduz GR","In Bonaduz wird das Zivildienstgesetz mit 50,6 Prozent angenommen. Bonaduz nimmt das Zivildienstgesetz an, der Kanton Graubünden lehnt es ab."
3722,44.4,44.4,55.6,"Domat/Ems GR","Nein zum Zivildienstgesetz in Domat/Ems: 55,6 Prozent. Sowohl Domat/Ems als auch der Kanton Graubünden verwerfen das Zivildienstgesetz."
3723,38.6,38.6,61.4,"Rhäzüns GR","Rhäzüns hat das Zivildienstgesetz mit 61,4 Prozent Nein-Stimmen verworfen. Sowohl Rhäzüns als auch der Kanton Graubünden verwerfen das Zivildienstgesetz."
3731,78,78,22,"Felsberg GR","In Felsberg wird das Zivildienstgesetz mit 78 Prozent angenommen. Felsberg nimmt das Zivildienstgesetz an, der Kanton Graubünden lehnt es ab."
3732,51.7,51.7,48.3,"Flims GR","In Flims wird das Zivildienstgesetz mit 51,7 Prozent angenommen. Flims nimmt das Zivildienstgesetz an, der Kanton Graubünden lehnt es ab."
3733,45.4,45.4,54.6,"Tamins GR","Nein zum Zivildienstgesetz in Tamins: 54,6 Prozent. Sowohl Tamins als auch der Kanton Graubünden verwerfen das Zivildienstgesetz."
3734,92.2,92.2,7.8,"Trin GR","In Trin ist das Zivildienstgesetz mit 92,2 Prozent der Stimmen angenommen worden. Trin nimmt das Zivildienstgesetz an, der Kanton Graubünden lehnt es ab."
3746,7.1,7.1,92.9,"Zernez GR","Nein zum Zivildienstgesetz in Zernez: 92,9 Prozent. Sowohl Zernez als auch der Kanton Graubünden verwerfen das Zivildienstgesetz."
3752,43.4,43.4,56.6,"Samnaun GR","In Samnaun hat das Zivildienstgesetz keine Mehrheit gefunden: 56,6 Prozent lehnen die Vorlage ab. Sowohl Samnaun als auch der Kanton Graubünden verwerfen das Zivildienstgesetz."
3762,48,48,52,"Scuol GR","In Scuol hat das Zivildienstgesetz keine Mehrheit gefunden: 52 Prozent lehnen die Vorlage ab. Sowohl Scuol als auch der Kanton Graubünden verwerfen das Zivildienstgesetz."
3764,74.9,74.9,25.1,"Valsot GR","In Valsot wird das Zivildienstgesetz mit 74,9 Prozent angenommen. Valsot nimmt das Zivildienstgesetz an, der Kanton Graubünden lehnt es ab."
3781,50.6,50.6,49.4,"Bever GR","Das Zivildienstgesetz erreicht in Bever 50,6 Prozent Ja-Stimmen. Bever nimmt das Zivildienstgesetz an, der Kanton Graubünden lehnt es ab."
3782,79.7,79.7,20.3,"Celerina/Schlarigna GR","In Celerina/Schlarigna wird das Zivildienstgesetz mit 79,7 Prozent angenommen. Celerina/Schlarigna nimmt das Zivildienstgesetz an, der Kanton Graubünden lehnt es ab."
3783,58.5,58.5,41.5,"Madulain GR","In Madulain wird das Zivildienstgesetz mit 58,5 Prozent angenommen. Madulain nimmt das Zivildienstgesetz an, der Kanton Graubünden lehnt es ab."
3784,22.6,22.6,77.4,"Pontresina GR","Pontresina hat das Zivildienstgesetz mit 77,4 Prozent Nein-Stimmen verworfen. Sowohl Pontresina als auch der Kanton Graubünden verwerfen das Zivildienstgesetz."
