"ID","Gemeinde_color","Ja_Stimmen_In_Prozent","Nein_Stimmen_In_Prozent","Gemeinde_de","Text_de"
5401,43.8,43.8,47.3,"Aigle VD",
5402,45.5,45.5,45.7,"Bex VD",
5403,39.2,39.2,57.4,"Chessel VD",
5404,50,50,46,"Corbeyrier VD",
5405,37.3,37.3,52.4,"Gryon VD",
5406,41.5,41.5,54.1,"Lavey-Morcles VD",
5407,45.6,45.6,48.1,"Leysin VD",
5408,41.1,41.1,55.9,"Noville VD",
5409,37,37,55.2,"Ollon VD",
5410,37.6,37.6,57,"Ormont-Dessous VD",
5411,30.4,30.4,64.5,"Ormont-Dessus VD",
5412,44.2,44.2,48.2,"Rennaz VD",
5413,43.9,43.9,45.3,"Roche VD",
5414,46.7,46.7,46.4,"Villeneuve VD",
5415,35.4,35.4,54.2,"Yvorne VD",
5422,38.8,38.8,51.7,"Aubonne VD",
5423,61.1,61.1,34.5,"Ballens VD",
5424,44.7,44.7,49.6,"Berolle VD",
5425,40.2,40.2,55.4,"Bière VD",
5426,35.1,35.1,60.7,"Bougy-Villars VD",
5427,32.5,32.5,65.6,"Féchy VD",
5428,43.1,43.1,51,"Gimel VD",
5429,43.8,43.8,51,"Longirod VD",
5430,38.2,38.2,57.4,"Marchissy VD",
5431,43.6,43.6,50.4,"Mollens VD",
5434,44.6,44.6,54.6,"Saint-George VD",
5435,37.6,37.6,59.2,"Saint-Livres VD",
5436,48.1,48.1,45.4,"Saint-Oyens VD",
5437,49.3,49.3,47.8,"Saubraz VD",
5451,38.9,38.9,52.2,"Avenches VD",
5456,37.9,37.9,58,"Cudrefin VD",
5458,35.1,35.1,58.9,"Faoug VD",
5464,29.2,29.2,61.2,"Vully-les-Lacs VD",
5471,34.7,34.7,61.5,"Bettens VD",
5472,32.2,32.2,64.4,"Bournens VD",
5473,44,44,49.3,"Boussens VD",
5474,39.2,39.2,57,"La Chaux (Cossonay) VD",
5475,41,41,56.4,"Chavannes-le-Veyron VD",
5476,35.6,35.6,63,"Chevilly VD",
5477,45.9,45.9,47.9,"Cossonay VD",
5479,37.7,37.7,60.4,"Cuarnens VD",
5480,42,42,54.4,"Daillens VD",
5481,51.1,51.1,46.8,"Dizy VD",
5482,42.9,42.9,53,"Eclépens VD",
5483,46.9,46.9,46.1,"Ferreyres VD",
5484,44.3,44.3,50.1,"Gollion VD",
5485,33.5,33.5,64.9,"Grancy VD",
5486,38,38,52.9,"L'Isle VD",
5487,53,53,40.4,"Lussery-Villars VD",
5488,50,50,50,"Mauraz VD",
5489,36.2,36.2,59.6,"Mex VD",
5490,58.6,58.6,39.1,"Moiry VD",
5491,43,43,55.8,"Mont-la-Ville VD",
5492,35.7,35.7,62.2,"Montricher VD",
5493,50.3,50.3,47.6,"Orny VD",
5495,42.4,42.4,49.2,"Penthalaz VD",
5496,31.6,31.6,36.8,"Penthaz VD",
5497,36.1,36.1,54,"Pompaples VD",
