"ID","Gemeinde_color","Ja_Stimmen_In_Prozent","Nein_Stimmen_In_Prozent","Gemeinde_fr","Text_fr"
1,50,0,0,"Aeugst am Albis (ZH)","Les résultats ne sont pas encore connus dans cette commune."
2,50,0,0,"Affoltern am Albis (ZH)","Les résultats ne sont pas encore connus dans cette commune."
3,50,0,0,"Bonstetten (ZH)","Les résultats ne sont pas encore connus dans cette commune."
4,50,0,0,"Hausen am Albis (ZH)","Les résultats ne sont pas encore connus dans cette commune."
5,50,0,0,"Hedingen (ZH)","Les résultats ne sont pas encore connus dans cette commune."
6,27.5,27.5,72.5,"Kappel am Albis (ZH)",
7,50,0,0,"Knonau (ZH)","Les résultats ne sont pas encore connus dans cette commune."
8,32.3,32.3,67.7,"Maschwanden (ZH)",
9,50,0,0,"Mettmenstetten (ZH)","Les résultats ne sont pas encore connus dans cette commune."
10,35.8,35.8,64.2,"Obfelden (ZH)",
11,29.3,29.3,70.7,"Ottenbach (ZH)",
12,50,0,0,"Rifferswil (ZH)","Les résultats ne sont pas encore connus dans cette commune."
13,50,0,0,"Stallikon (ZH)","Les résultats ne sont pas encore connus dans cette commune."
14,50,0,0,"Wettswil am Albis (ZH)","Les résultats ne sont pas encore connus dans cette commune."
22,29,29,71,"Benken (ZH)",
23,50,0,0,"Berg am Irchel (ZH)","Les résultats ne sont pas encore connus dans cette commune."
24,50,0,0,"Buch am Irchel (ZH)","Les résultats ne sont pas encore connus dans cette commune."
25,50,0,0,"Dachsen (ZH)","Les résultats ne sont pas encore connus dans cette commune."
26,50,0,0,"Dorf (ZH)","Les résultats ne sont pas encore connus dans cette commune."
27,50,0,0,"Feuerthalen (ZH)","Les résultats ne sont pas encore connus dans cette commune."
28,50,0,0,"Flaach (ZH)","Les résultats ne sont pas encore connus dans cette commune."
29,50,0,0,"Flurlingen (ZH)","Les résultats ne sont pas encore connus dans cette commune."
31,26.7,26.7,73.3,"Henggart (ZH)",
33,50,0,0,"Kleinandelfingen (ZH)","Les résultats ne sont pas encore connus dans cette commune."
34,50,0,0,"Laufen-Uhwiesen (ZH)","Les résultats ne sont pas encore connus dans cette commune."
35,50,0,0,"Marthalen (ZH)","Les résultats ne sont pas encore connus dans cette commune."
37,32.1,32.1,67.9,"Ossingen (ZH)",
38,50,0,0,"Rheinau (ZH)","Les résultats ne sont pas encore connus dans cette commune."
39,50,0,0,"Thalheim an der Thur (ZH)","Les résultats ne sont pas encore connus dans cette commune."
40,50,0,0,"Trüllikon (ZH)","Les résultats ne sont pas encore connus dans cette commune."
41,38.2,38.2,61.8,"Truttikon (ZH)",
43,22.6,22.6,77.4,"Volken (ZH)",
51,50,0,0,"Bachenbülach (ZH)","Les résultats ne sont pas encore connus dans cette commune."
52,50,0,0,"Bassersdorf (ZH)","Les résultats ne sont pas encore connus dans cette commune."
53,50,0,0,"Bülach (ZH)","Les résultats ne sont pas encore connus dans cette commune."
54,50,0,0,"Dietlikon (ZH)","Les résultats ne sont pas encore connus dans cette commune."
55,50,0,0,"Eglisau (ZH)","Les résultats ne sont pas encore connus dans cette commune."
56,50,0,0,"Embrach (ZH)","Les résultats ne sont pas encore connus dans cette commune."
57,28,28,72,"Freienstein-Teufen (ZH)",
58,50,0,0,"Glattfelden (ZH)","Les résultats ne sont pas encore connus dans cette commune."
59,50,0,0,"Hochfelden (ZH)","Les résultats ne sont pas encore connus dans cette commune."
60,50,0,0,"Höri (ZH)","Les résultats ne sont pas encore connus dans cette commune."
61,29.6,29.6,70.4,"Hüntwangen (ZH)",
62,50,0,0,"Kloten (ZH)","Les résultats ne sont pas encore connus dans cette commune."
63,25.1,25.1,74.9,"Lufingen (ZH)",
64,50,0,0,"Nürensdorf (ZH)","Les résultats ne sont pas encore connus dans cette commune."
65,28.5,28.5,71.5,"Oberembrach (ZH)",
66,50,0,0,"Opfikon (ZH)","Les résultats ne sont pas encore connus dans cette commune."
67,35.2,35.2,64.8,"Rafz (ZH)",
68,50,0,0,"Rorbas (ZH)","Les résultats ne sont pas encore connus dans cette commune."
69,50,0,0,"Wallisellen (ZH)","Les résultats ne sont pas encore connus dans cette commune."
70,50,0,0,"Wasterkingen (ZH)","Les résultats ne sont pas encore connus dans cette commune."
71,29.8,29.8,70.2,"Wil (ZH)",
72,50,0,0,"Winkel (ZH)","Les résultats ne sont pas encore connus dans cette commune."
81,28.5,28.5,71.5,"Bachs (ZH)",
