"ID","Gemeinde_color","Ja_Stimmen_In_Prozent","Nein_Stimmen_In_Prozent","Gemeinde_it","Text_it"
6404,68.6,68.6,31.4,"Boudry (NE)","NA NA"
6408,48.2,48.2,51.8,"Cortaillod (NE)","NA NA"
6413,21.7,21.7,78.3,"Rochefort (NE)","NA NA"
6416,16.4,16.4,83.6,"Milvignes (NE)","NA NA"
6417,64.8,64.8,35.2,"La Grande Béroche (NE)","NA NA"
6421,71.8,71.8,28.2,"La Chaux-de-Fonds (NE)","NA NA"
6422,67.1,67.1,32.9,"Les Planchettes (NE)","NA NA"
6423,43.1,43.1,56.9,"La Sagne (NE)","NA NA"
6432,70.5,70.5,29.5,"La (BréviNE)","NA NA"
6433,73.2,73.2,26.8,"Brot-Plamboz (NE)","NA NA"
6434,47.4,47.4,52.6,"Le Cerneux-Péquignot (NE)","NA NA"
6435,49.6,49.6,50.4,"La Chaux-du-Milieu (NE)","NA NA"
6436,39.1,39.1,60.9,"Le Locle (NE)","NA NA"
6437,78.5,78.5,21.5,"Les Ponts-de-Martel (NE)","NA NA"
6451,25.9,25.9,74.1,"Cornaux (NE)","NA NA"
6452,24.3,24.3,75.7,"Cressier (NE)","NA NA"
6455,47.9,47.9,52.1,"Le Landeron (NE)","NA NA"
6456,8.9,8.9,91.1,"Lignières (NE)","NA NA"
6458,47.3,47.3,52.7,"Neuchâtel (NE)","NA NA"
6487,36.6,36.6,63.4,"Val-de-Ruz (NE)","NA NA"
6504,73.1,73.1,26.9,"La Côte-aux-Fées (NE)","NA NA"
6511,27.9,27.9,72.1,"Les Verrières (NE)","NA NA"
6512,67.5,67.5,32.5,"Val-de-Travers (NE)","NA NA"
6513,4.3,4.3,95.7,"Laténa (NE)","NA NA"
