"ID","Gemeinde_color","Ja_Stimmen_In_Prozent","Nein_Stimmen_In_Prozent","Gemeinde_fr","Text_fr"
6702,41.1,41.1,58.9,"Boécourt (JU)","A Boécourt, les citoyens rejettent à 58,9 pour cent l'initiative ""Pas de Suisse à 10 millions!». Le rejet de l'initiative est toutefois moins marqué que celui enregistré lors de la votation sur l'initiative ""pour une immigration modérée» en 2020. Les habitants de Boécourt avaient alors dit non à 64,2 pour cent."
6703,57,57,43,"Bourrignon (JU)","Bourrignon dit oui à 57 pour cent à l'initiative ""Pas de Suisse à 10 millions!». Avec ce résultat, Bourrignon bascule dans le camp du oui. En 2020, la commune avait rejeté l'initiative ""pour une immigration modérée» avec 59,2 pour cent des voix."
6704,57.1,57.1,42.9,"Châtillon (JU)","La population de Châtillon (JU) approuve à 57,1 pour cent l'initiative ""Pas de Suisse à 10 millions!». Avec ce résultat, Châtillon (JU) bascule dans le camp du oui. En 2020, la commune avait rejeté l'initiative ""pour une immigration modérée» avec 56,9 pour cent des voix."
6706,40.4,40.4,59.6,"Courchapoix (JU)","A Courchapoix, les citoyens rejettent à 59,6 pour cent l'initiative ""Pas de Suisse à 10 millions!». Le rejet de l'initiative est toutefois moins marqué que celui enregistré lors de la votation sur l'initiative ""pour une immigration modérée» en 2020. Les habitants de Courchapoix avaient alors dit non à 68,9 pour cent."
6708,47.8,47.8,52.2,"Courrendlin (JU)","L'initiative ""Pas de Suisse à 10 millions!» est refusée à 52,2 pour cent à Courrendlin. Le rejet de l'initiative est toutefois moins marqué que celui enregistré lors de la votation sur l'initiative ""pour une immigration modérée» en 2020. Les habitants de Courrendlin avaient alors dit non à 64,7 pour cent."
6709,42.6,42.6,57.4,"Courroux (JU)","La population de Courroux rejette à 57,4 pour cent des voix l'initiative ""Pas de Suisse à 10 millions!». Le rejet de l'initiative est toutefois moins marqué que celui enregistré lors de la votation sur l'initiative ""pour une immigration modérée» en 2020. Les habitants de Courroux avaient alors dit non à 66,1 pour cent."
6710,50,0,0,"Courtételle (JU)","Les résultats ne sont pas encore connus dans cette commune."
6711,28.3,28.3,71.7,"Delémont (JU)","L'initiative ""Pas de Suisse à 10 millions!» est refusée à 71,7 pour cent à Delémont. Le rejet de l'initiative est toutefois moins marqué que celui enregistré lors de la votation sur l'initiative ""pour une immigration modérée» en 2020. Les habitants de Delémont avaient alors dit non à 78 pour cent."
6712,41.3,41.3,58.7,"Develier (JU)","L'initiative ""Pas de Suisse à 10 millions!» n'a pas trouvé grâce aux yeux des citoyens de Develier. Ils ont refusé le texte à 58,7 pour cent. Le rejet de l'initiative est toutefois moins marqué que celui enregistré lors de la votation sur l'initiative ""pour une immigration modérée» en 2020. Les habitants de Develier avaient alors dit non à 66,7 pour cent."
6713,85.7,85.7,14.3,"Ederswiler (JU)","Les électeurs de la petite commune d'Ederswiler soutiennent l'initiative ""Pas de Suisse à 10 millions!». Ils ont dit oui au texte par 48 voix, contre 8. Le soutien à l'initiative ""Pas de Suisse à 10 millions!» a augmenté à Ederswiler par rapport à l'initiative ""pour une immigration modérée» soumise au vote en 2020. Lors de cette votation, 79,3 pour cent des habitants de la commune avaient accepté ce texte."
6715,41.7,41.7,58.3,"Mervelier (JU)","L'initiative ""Pas de Suisse à 10 millions!» n'a pas convaincu à Mervelier. Les citoyens de la commune ont refusé le texte à 58,3 pour cent. Le rejet de l'initiative est toutefois moins marqué que celui enregistré lors de la votation sur l'initiative ""pour une immigration modérée» en 2020. Les habitants de Mervelier avaient alors dit non à 65,7 pour cent."
6716,34.6,34.6,65.4,"Mettembert (JU)","L'initiative ""Pas de Suisse à 10 millions!» ne passe pas la rampe à Mettembert. Les habitants de cette petite commune l'ont rejetée par 34 voix, contre 18. Le rejet de l'initiative est toutefois moins marqué que celui enregistré lors de la votation sur l'initiative ""pour une immigration modérée» en 2020. Les habitants de Mettembert avaient alors dit non à 69,4 pour cent."
6718,60.2,60.2,39.8,"Movelier (JU)","Les habitants de Movelier soutiennent à 60,2 pour cent l'initiative ""Pas de Suisse à 10 millions!». Avec ce résultat, Movelier bascule dans le camp du oui. En 2020, la commune avait rejeté l'initiative ""pour une immigration modérée» avec 54,8 pour cent des voix."
6719,50,50,50,"Pleigne (JU)","Egalité parfaite à Pleigne! Les électeurs de cette commune sont 89 à approuver l'initiative ""Pas de Suisse à 10 millions!» et 89 à la refuser."
6721,37,37,63,"Rossemaison (JU)","Les habitants de Rossemaison s'opposent à l'initiative ""Pas de Suisse à 10 millions!» par 63 pour cent des voix. Le rejet de l'initiative est toutefois moins marqué que celui enregistré lors de la votation sur l'initiative ""pour une immigration modérée» en 2020. Les habitants de Rossemaison avaient alors dit non à 72,3 pour cent."
6722,45.5,45.5,54.5,"Saulcy (JU)","A Saulcy, les citoyens rejettent à 54,5 pour cent l'initiative ""Pas de Suisse à 10 millions!». Le rejet de l'initiative est toutefois moins marqué que celui enregistré lors de la votation sur l'initiative ""pour une immigration modérée» en 2020. Les habitants de Saulcy avaient alors dit non à 56,6 pour cent."
6724,60.4,60.4,39.6,"Soyhières (JU)","L'initiative ""Pas de Suisse à 10 millions!» passe la rampe avec 60,4 pour cent de oui à Soyhières. Avec ce résultat, Soyhières bascule dans le camp du oui. En 2020, la commune avait rejeté l'initiative ""pour une immigration modérée» avec 57,5 pour cent des voix."
6729,43,43,57,"Haute-Sorne (JU)","C'est non à l'initiative ""Pas de Suisse à 10 millions!» à Haute-Sorne. Les habitants ont refusé le texte à 57 pour cent. Le rejet de l'initiative est toutefois moins marqué que celui enregistré lors de la votation sur l'initiative ""pour une immigration modérée» en 2020. Les habitants de Haute-Sorne avaient alors dit non à 66,7 pour cent."
6730,45.1,45.1,54.9,"Val Terbi (JU)","L'initiative ""Pas de Suisse à 10 millions!» n'a pas convaincu à Val Terbi. Les citoyens de la commune ont refusé le texte à 54,9 pour cent. Le rejet de l'initiative est toutefois moins marqué que celui enregistré lors de la votation sur l'initiative ""pour une immigration modérée» en 2020. Les habitants de Val Terbi avaient alors dit non à 67,5 pour cent."
6741,41.7,41.7,58.3,"Le Bémont (JU)","Les habitants du Bémont (JU) s'opposent à l'initiative ""Pas de Suisse à 10 millions!» par 58,3 pour cent des voix. Le résultat a peu changé par rapport au vote sur l'initiative ""pour une immigration modérée» en 2020. Le Bémont (JU) avait alors dit non à 57,5 pour cent."
6742,37.8,37.8,62.2,"Les Bois (JU)","C'est non à l'initiative ""Pas de Suisse à 10 millions!» aux Bois. Les habitants ont refusé le texte à 62,2 pour cent. Le rejet de l'initiative est toutefois moins marqué que celui enregistré lors de la votation sur l'initiative ""pour une immigration modérée» en 2020. Les habitants des Bois avaient alors dit non à 68,7 pour cent."
6743,30.7,30.7,69.3,"Les Breuleux (JU)","Aux Breuleux, les citoyens rejettent à 69,3 pour cent l'initiative ""Pas de Suisse à 10 millions!». Le rejet de l'initiative est toutefois moins marqué que celui enregistré lors de la votation sur l'initiative ""pour une immigration modérée» en 2020. Les habitants des Breuleux avaient alors dit non à 72,2 pour cent."
6745,34.2,34.2,65.8,"Les Enfers (JU)","Les habitants de la petite commune des Enfers ont refusé l'initiative ""Pas de Suisse à 10 millions!». Ils ont dit non à cet objet par 48 voix contre 25. Le rejet de l'initiative est toutefois moins marqué que celui enregistré lors de la votation sur l'initiative ""pour une immigration modérée» en 2020. Les habitants des Enfers avaient alors dit non à 69,3 pour cent."
6748,38.9,38.9,61.1,"Les Genevez (JU)","L'initiative ""Pas de Suisse à 10 millions!» n'a pas convaincu aux Genevez (JU). Les citoyens de la commune ont refusé le texte à 61,1 pour cent. Le rejet de l'initiative est toutefois moins marqué que celui enregistré lors de la votation sur l'initiative ""pour une immigration modérée» en 2020. Les habitants des Genevez (JU) avaient alors dit non à 68,8 pour cent."
6750,30.2,30.2,69.8,"Lajoux (JU)","C'est non à l'initiative ""Pas de Suisse à 10 millions!» à Lajoux (JU). Les habitants ont refusé le texte à 69,8 pour cent. Le rejet de l'initiative est toutefois moins marqué que celui enregistré lors de la votation sur l'initiative ""pour une immigration modérée» en 2020. Les habitants de Lajoux (JU) avaient alors dit non à 78,7 pour cent."
6751,43.2,43.2,56.8,"Montfaucon (JU)","Les habitants de Montfaucon s'opposent à l'initiative ""Pas de Suisse à 10 millions!» par 56,8 pour cent des voix. Le rejet de l'initiative est toutefois moins marqué que celui enregistré lors de la votation sur l'initiative ""pour une immigration modérée» en 2020. Les habitants de Montfaucon avaient alors dit non à 66,9 pour cent."
6753,45.1,45.1,54.9,"Muriaux (JU)","L'initiative ""Pas de Suisse à 10 millions!» est refusée à 54,9 pour cent à Muriaux. Le rejet de l'initiative est toutefois moins marqué que celui enregistré lors de la votation sur l'initiative ""pour une immigration modérée» en 2020. Les habitants de Muriaux avaient alors dit non à 66,4 pour cent."
6754,31.5,31.5,68.5,"Le Noirmont (JU)","L'initiative ""Pas de Suisse à 10 millions!» est refusée à 68,5 pour cent au Noirmont. Le rejet de l'initiative est toutefois moins marqué que celui enregistré lors de la votation sur l'initiative ""pour une immigration modérée» en 2020. Les habitants du Noirmont avaient alors dit non à 71,5 pour cent."
6757,28.2,28.2,71.8,"Saignelégier (JU)","A Saignelégier, les citoyens rejettent à 71,8 pour cent l'initiative ""Pas de Suisse à 10 millions!». Le rejet de l'initiative est toutefois moins marqué que celui enregistré lors de la votation sur l'initiative ""pour une immigration modérée» en 2020. Les habitants de Saignelégier avaient alors dit non à 78,3 pour cent."
6758,38.8,38.8,61.2,"Saint-Brais (JU)","Les habitants de la petite commune de Saint-Brais ont refusé l'initiative ""Pas de Suisse à 10 millions!». Ils ont dit non à cet objet par 60 voix contre 38. Le rejet de l'initiative est toutefois moins marqué que celui enregistré lors de la votation sur l'initiative ""pour une immigration modérée» en 2020. Les habitants de Saint-Brais avaient alors dit non à 63,3 pour cent."
6759,56.1,56.1,43.9,"Soubey (JU)","L'initiative ""Pas de Suisse à 10 millions!» est validée à Soubey. Les citoyens de cette petite commune sont 32 à soutenir le texte, contre 25 à le refuser. Avec ce résultat, Soubey bascule dans le camp du oui. En 2020, la commune avait rejeté l'initiative ""pour une immigration modérée» avec 59,7 pour cent des voix."
6771,42.8,42.8,57.2,"Alle (JU)","L'initiative ""Pas de Suisse à 10 millions!» est refusée à 57,2 pour cent à Alle. Le rejet de l'initiative est toutefois moins marqué que celui enregistré lors de la votation sur l'initiative ""pour une immigration modérée» en 2020. Les habitants d'Alle avaient alors dit non à 70,8 pour cent."
6774,47.2,47.2,52.8,"Boncourt (JU)","Les habitants de Boncourt s'opposent à l'initiative ""Pas de Suisse à 10 millions!» par 52,8 pour cent des voix. Le rejet de l'initiative est toutefois moins marqué que celui enregistré lors de la votation sur l'initiative ""pour une immigration modérée» en 2020. Les habitants de Boncourt avaient alors dit non à 60,9 pour cent."
6778,53.2,53.2,46.8,"Bure (JU)","L'initiative ""Pas de Suisse à 10 millions!» passe la rampe avec 53,2 pour cent de oui à Bure. Avec ce résultat, Bure bascule dans le camp du oui. En 2020, la commune avait rejeté l'initiative ""pour une immigration modérée» avec 55,4 pour cent des voix."
6781,44.3,44.3,55.7,"Coeuve (JU)","Les habitants de Coeuve s'opposent à l'initiative ""Pas de Suisse à 10 millions!» par 55,7 pour cent des voix. Le rejet de l'initiative est toutefois moins marqué que celui enregistré lors de la votation sur l'initiative ""pour une immigration modérée» en 2020. Les habitants de Coeuve avaient alors dit non à 60,8 pour cent."
6782,48.3,48.3,51.7,"Cornol (JU)","L'initiative ""Pas de Suisse à 10 millions!» est refusée à 51,7 pour cent à Cornol. Le rejet de l'initiative est toutefois moins marqué que celui enregistré lors de la votation sur l'initiative ""pour une immigration modérée» en 2020. Les habitants de Cornol avaient alors dit non à 61 pour cent."
6783,44.4,44.4,55.6,"Courchavon (JU)","Les habitants de Courchavon s'opposent à l'initiative ""Pas de Suisse à 10 millions!» par 55,6 pour cent des voix. Le rejet de l'initiative est toutefois moins marqué que celui enregistré lors de la votation sur l'initiative ""pour une immigration modérée» en 2020. Les habitants de Courchavon avaient alors dit non à 67,9 pour cent."
6784,44.8,44.8,55.2,"Courgenay (JU)","L'initiative ""Pas de Suisse à 10 millions!» est refusée à 55,2 pour cent à Courgenay. Le rejet de l'initiative est toutefois moins marqué que celui enregistré lors de la votation sur l'initiative ""pour une immigration modérée» en 2020. Les habitants de Courgenay avaient alors dit non à 62,6 pour cent."
6785,43.3,43.3,56.7,"Courtedoux (JU)","La population de Courtedoux rejette à 56,7 pour cent des voix l'initiative ""Pas de Suisse à 10 millions!». Le rejet de l'initiative est toutefois moins marqué que celui enregistré lors de la votation sur l'initiative ""pour une immigration modérée» en 2020. Les habitants de Courtedoux avaient alors dit non à 66,3 pour cent."
6789,53.8,53.8,46.2,"Fahy (JU)","Les habitants de Fahy acceptent à 53,8 pour cent l'initiative ""Pas de Suisse à 10 millions!». Le soutien à l'initiative ""Pas de Suisse à 10 millions!» est toutefois moins marqué que celui obtenu par l'initiative ""pour une immigration modérée» en 2020. Les habitants de Fahy avaient alors dit oui à 56 pour cent."
6790,37.9,37.9,62.1,"Fontenais (JU)","L'initiative ""Pas de Suisse à 10 millions!» est refusée à 62,1 pour cent à Fontenais. Le rejet de l'initiative est toutefois moins marqué que celui enregistré lors de la votation sur l'initiative ""pour une immigration modérée» en 2020. Les habitants de Fontenais avaient alors dit non à 71,9 pour cent."
6792,57.1,57.1,42.9,"Grandfontaine (JU)","Les habitants de Grandfontaine acceptent à 57,1 pour cent l'initiative ""Pas de Suisse à 10 millions!». Avec ce résultat, Grandfontaine bascule dans le camp du oui. En 2020, la commune avait rejeté l'initiative ""pour une immigration modérée» avec 54,8 pour cent des voix."
6800,34.2,34.2,65.8,"Porrentruy (JU)","La population de Porrentruy rejette à 65,8 pour cent des voix l'initiative ""Pas de Suisse à 10 millions!». Le rejet de l'initiative est toutefois moins marqué que celui enregistré lors de la votation sur l'initiative ""pour une immigration modérée» en 2020. Les habitants de Porrentruy avaient alors dit non à 74,2 pour cent."
6806,55,55,45,"Vendlincourt (JU)","Les habitants de Vendlincourt acceptent à 55 pour cent l'initiative ""Pas de Suisse à 10 millions!». Avec ce résultat, Vendlincourt bascule dans le camp du oui. En 2020, la commune avait rejeté l'initiative ""pour une immigration modérée» avec 54,8 pour cent des voix."
6807,49.1,49.1,50.9,"Basse-Allaine (JU)","L'initiative ""Pas de Suisse à 10 millions!» est refusée à 50,9 pour cent à Basse-Allaine. Le rejet de l'initiative est toutefois moins marqué que celui enregistré lors de la votation sur l'initiative ""pour une immigration modérée» en 2020. Les habitants de Basse-Allaine avaient alors dit non à 63,2 pour cent."
6808,43.2,43.2,56.8,"Clos du Doubs (JU)","L'initiative ""Pas de Suisse à 10 millions!» n'a pas trouvé grâce aux yeux des citoyens de Clos du Doubs. Ils ont refusé le texte à 56,8 pour cent. Le rejet de l'initiative est toutefois moins marqué que celui enregistré lors de la votation sur l'initiative ""pour une immigration modérée» en 2020. Les habitants de Clos du Doubs avaient alors dit non à 64,6 pour cent."
6809,43.9,43.9,56.1,"Haute-Ajoie (JU)","L'initiative ""Pas de Suisse à 10 millions!» n'a pas convaincu à Haute-Ajoie. Les citoyens de la commune ont refusé le texte à 56,1 pour cent. Le rejet de l'initiative est toutefois moins marqué que celui enregistré lors de la votation sur l'initiative ""pour une immigration modérée» en 2020. Les habitants de Haute-Ajoie avaient alors dit non à 58,5 pour cent."
6810,55.8,55.8,44.2,"La Baroche (JU)","La population de La Baroche approuve à 55,8 pour cent l'initiative ""Pas de Suisse à 10 millions!». Avec ce résultat, La Baroche bascule dans le camp du oui. En 2020, la commune avait rejeté l'initiative ""pour une immigration modérée» avec 57 pour cent des voix."
