"ID","Gemeinde_color","Ja_Stimmen_In_Prozent","Nein_Stimmen_In_Prozent","Gemeinde_it","Text_it"
5401,50,0,0,"Aigle (VD)","I resultati di questa comune non sono ancora noti."
5402,50,0,0,"Bex (VD)","I resultati di questa comune non sono ancora noti."
5403,50,0,0,"Chessel (VD)","I resultati di questa comune non sono ancora noti."
5404,50,0,0,"Corbeyrier (VD)","I resultati di questa comune non sono ancora noti."
5405,50,0,0,"Gryon (VD)","I resultati di questa comune non sono ancora noti."
5406,50,0,0,"Lavey-Morcles (VD)","I resultati di questa comune non sono ancora noti."
5407,50,0,0,"Leysin (VD)","I resultati di questa comune non sono ancora noti."
5408,50,0,0,"Noville (VD)","I resultati di questa comune non sono ancora noti."
5409,50,0,0,"Ollon (VD)","I resultati di questa comune non sono ancora noti."
5410,50,0,0,"Ormont-Dessous (VD)","I resultati di questa comune non sono ancora noti."
5411,50,0,0,"Ormont-Dessus (VD)","I resultati di questa comune non sono ancora noti."
5412,50,0,0,"Rennaz (VD)","I resultati di questa comune non sono ancora noti."
5413,50,0,0,"Roche (VD)","I resultati di questa comune non sono ancora noti."
5414,50,0,0,"Villeneuve (VD)","I resultati di questa comune non sono ancora noti."
5415,50,0,0,"Yvorne (VD)","I resultati di questa comune non sono ancora noti."
5422,50,0,0,"Aubonne (VD)","I resultati di questa comune non sono ancora noti."
5423,50,0,0,"Ballens (VD)","I resultati di questa comune non sono ancora noti."
5424,50,0,0,"Berolle (VD)","I resultati di questa comune non sono ancora noti."
5425,50,0,0,"Bière (VD)","I resultati di questa comune non sono ancora noti."
5426,50,0,0,"Bougy-Villars (VD)","I resultati di questa comune non sono ancora noti."
5427,50,0,0,"Féchy (VD)","I resultati di questa comune non sono ancora noti."
5428,50,0,0,"Gimel (VD)","I resultati di questa comune non sono ancora noti."
5429,50,0,0,"Longirod (VD)","I resultati di questa comune non sono ancora noti."
5430,50,0,0,"Marchissy (VD)","I resultati di questa comune non sono ancora noti."
5431,50,0,0,"Mollens (VD)","I resultati di questa comune non sono ancora noti."
5434,50,0,0,"Saint-George (VD)","I resultati di questa comune non sono ancora noti."
5435,50,0,0,"Saint-Livres (VD)","I resultati di questa comune non sono ancora noti."
5436,50,0,0,"Saint-Oyens (VD)","I resultati di questa comune non sono ancora noti."
5437,50,0,0,"Saubraz (VD)","I resultati di questa comune non sono ancora noti."
5451,50,0,0,"Avenches (VD)","I resultati di questa comune non sono ancora noti."
5456,50,0,0,"Cudrefin (VD)","I resultati di questa comune non sono ancora noti."
5458,50,0,0,"Faoug (VD)","I resultati di questa comune non sono ancora noti."
5464,50,0,0,"Vully-les-Lacs (VD)","I resultati di questa comune non sono ancora noti."
5471,50,0,0,"Bettens (VD)","I resultati di questa comune non sono ancora noti."
5472,50,0,0,"Bournens (VD)","I resultati di questa comune non sono ancora noti."
5473,50,0,0,"Boussens (VD)","I resultati di questa comune non sono ancora noti."
5474,50,0,0,"La Chaux (Cossonay) (VD)","I resultati di questa comune non sono ancora noti."
5475,50,0,0,"Chavannes-le-Veyron (VD)","I resultati di questa comune non sono ancora noti."
5476,50,0,0,"Chevilly (VD)","I resultati di questa comune non sono ancora noti."
5477,50,0,0,"Cossonay (VD)","I resultati di questa comune non sono ancora noti."
5479,50,0,0,"Cuarnens (VD)","I resultati di questa comune non sono ancora noti."
5480,50,0,0,"Daillens (VD)","I resultati di questa comune non sono ancora noti."
5481,50,0,0,"Dizy (VD)","I resultati di questa comune non sono ancora noti."
5482,50,0,0,"Eclépens (VD)","I resultati di questa comune non sono ancora noti."
5483,50,0,0,"Ferreyres (VD)","I resultati di questa comune non sono ancora noti."
5484,50,0,0,"Gollion (VD)","I resultati di questa comune non sono ancora noti."
5485,50,0,0,"Grancy (VD)","I resultati di questa comune non sono ancora noti."
5486,50,0,0,"L'Isle (VD)","I resultati di questa comune non sono ancora noti."
5487,50,0,0,"Lussery-Villars (VD)","I resultati di questa comune non sono ancora noti."
5488,50,0,0,"Mauraz (VD)","I resultati di questa comune non sono ancora noti."
5489,50,0,0,"Mex (VD)","I resultati di questa comune non sono ancora noti."
5490,50,0,0,"Moiry (VD)","I resultati di questa comune non sono ancora noti."
5491,50,0,0,"Mont-la-Ville (VD)","I resultati di questa comune non sono ancora noti."
5492,50,0,0,"Montricher (VD)","I resultati di questa comune non sono ancora noti."
5493,50,0,0,"Orny (VD)","I resultati di questa comune non sono ancora noti."
5495,50,0,0,"Penthalaz (VD)","I resultati di questa comune non sono ancora noti."
5496,50,0,0,"Penthaz (VD)","I resultati di questa comune non sono ancora noti."
5497,50,0,0,"Pompaples (VD)","I resultati di questa comune non sono ancora noti."
5498,50,0,0,"La Sarraz (VD)","I resultati di questa comune non sono ancora noti."
5499,50,0,0,"Senarclens (VD)","I resultati di questa comune non sono ancora noti."
